,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,0.0,247.8419657765811,70.60035410676068,59.75650592194962,55.631286161655474,148.8825040090339,75.4535618774886,92.57126984113376,69.60201146518683,98.9876760006012,103.55003621438286,99.02403748585492,116.38625348381998,96.47300140453805,56.927673411092435,175.3414953740272,34.516083207687394,130.31304616192503,119.64681358063825,145.86980496319313,97.8521333441433,109.12763169793432,83.6267899658955,128.36389679345203,67.1026079970071,65.06027974117542,97.06059962724319,65.08640411022873,113.45488089985375,70.3047651301105,106.8971468281544,107.57792524491258,131.90435929111666,61.75759062657804,130.20080644911536,88.14624212069396,124.75676334371616,71.15307442408937,155.20554113819517,134.21534934574362,134.16691097286244,132.21860686000286,123.59207094308275,145.36767178434138,116.30580381047199,133.1981981860115,181.44574946798835,153.44301873985665,95.56024277909721,110.80595651859154,60.36025182187364,149.19369959887715,119.01915812170745,154.9024208978026,125.11290900622525,152.83572880710844,166.96838024009216,156.10816762744992,109.18223298687383,73.36893075410055,216.11765314291193,74.07050695114756,132.1051096665076,122.67538465397205,118.28359987758235,83.27808835462062,120.3443392935455,80.83786241607332,115.98452482982374,117.8123932360259,99.53612409572717,96.24572717788567,113.84533367687935,145.42932991662994,130.22062048692595,89.60334815172924,146.98081507462123,168.0201178430726,154.42719967674088,136.77192694409186,132.86143157440387,154.0410334943258,100.02279740139245,151.2751136175412,150.24583188894127,138.50111912905254,146.412977566881,118.41976186431047,108.57605629235205,123.88720676486334,146.8426368600074,109.73495341047902,109.14229244431327,150.90314774715603,157.43557412478287,110.67953740416517,107.28000745712129,142.9415614858044,102.11679587609474,138.58459510349627
1,247.8419657765811,0.0,303.8991444542087,306.2857489339,297.7397521326301,387.5776567347504,309.13104017552166,325.6918175207968,272.52185233481737,161.25991442388897,330.8280671285313,343.0357998810037,331.56531784853496,331.1902776350779,261.8789033121989,416.7577233837425,258.658152780847,362.5275851573229,353.84182907056083,367.73365361359026,337.0118692271831,321.19302607622103,263.80894601965264,361.66455452532256,277.8210935116338,291.79266611757055,323.602472178443,270.8228203087768,335.26379166262495,301.90488568421677,336.80475056032094,341.04030553587063,351.86156368662944,247.30798612256743,368.6075012801557,310.9880383551753,360.3069385954148,298.8487242736699,387.03302184697367,345.7073328698713,346.9071345475616,357.4346933357197,335.2244621145659,370.2830808989252,349.8976421755368,356.78503331838346,419.24412935663156,371.0371409980408,327.0650699784372,347.2453887382812,258.251892539048,363.8276515054896,157.69159774699474,374.0194647341232,335.6486257978721,371.1233757121747,404.0297018784634,395.3752141953261,326.0775367914815,294.53869015801644,443.647337420163,267.3689585572716,344.4119045561579,332.0127858983747,338.4501292657458,301.1179171022541,312.4268874472874,254.93246164425588,329.9252794194467,328.9339751378687,312.4787992808472,221.70250336881628,329.8492989230082,377.53311113066627,349.3389328431631,268.13160947564535,364.8670442777752,374.9754125272749,364.4057628523457,337.8692646572044,360.5900165007345,377.2333495331504,310.9753044857421,360.839521117075,374.08556507836545,333.9395753725515,366.8440540611228,313.2056193621053,273.78560955609044,336.6363022610604,355.3794591700539,251.43102433868418,316.1287079656006,373.5579740816678,364.61947287548975,307.51156075829084,278.9147540020069,344.15439848998005,271.6173043088382,335.170479010309
2,70.60035410676068,303.8991444542087,0.0,36.98661920208442,28.107116536564188,84.53407596939829,9.060353193998566,26.698501830627126,46.602682326235254,149.2303253363739,36.31859028101174,50.45879507082982,52.32676179547135,31.75358247505311,47.59296166451506,115.44561490156306,59.340121334557445,63.78745958258567,55.03862280253749,77.77023852348661,40.227975340551254,47.6656060488063,63.708790602239496,62.88115775015597,40.337203671052855,29.36000681198831,36.81154710141914,45.88125979089938,48.629620603085115,35.708402372550914,43.66932561879105,57.62811813689564,65.49114443953472,85.56056334550398,73.62309420283827,36.277954738380714,66.00424228790146,54.23181722937191,90.63713367047747,70.8243602159596,74.5727161903065,68.92089668598342,63.63183165680523,81.5603457569915,60.63505586704774,72.09778082576467,121.77951387651373,88.31245665250175,64.5762340184065,70.60092067388356,76.4803896433589,86.27334466682046,165.61778286162388,93.34393392181411,69.18157269099916,90.22798900562951,111.52528861204529,109.45359747399809,76.19114121733575,71.67433292329967,152.61064838339428,74.10674733113038,76.22394636857895,75.91679656044504,72.07634840916957,75.5916000624408,80.18160636954089,88.74170383759825,70.73895673530957,72.84291317623149,68.34390975061348,118.00885559990826,79.80657867619686,101.96391518571656,84.10112960002381,90.26123198804679,94.35194751567136,110.24105405882148,98.80328941892573,89.19781387455636,98.58443081947574,104.08501333045022,89.76775590377649,99.04993690053517,103.67468350566594,96.7897205285768,99.61470774940817,101.2976307718991,100.90138750284855,93.7725439561069,100.74269204264893,116.33610789432488,95.72674652363362,112.33027196619797,107.81692816993072,98.43012750169534,103.59058837558555,102.74745738946537,110.85580724526794,101.09718096959973
3,59.75650592194962,306.2857489339,36.98661920208442,0.0,21.77154105707724,93.2311106873666,38.680227507086876,48.07286136688766,72.8834686331544,153.87150483439095,64.03975327872524,42.28522200485649,83.97642526328445,51.07602177147316,68.57871389870184,117.74531837826929,56.29884545885466,81.06423379024808,69.23554000656021,102.00215683994138,45.834048479269214,80.93207028119323,91.4603739331958,76.73336953373024,64.14857753684021,45.40925015897091,59.825078353479825,67.49192544297429,74.90854423895848,41.1708634837794,62.92090272715419,64.291601317746,90.44910170919333,88.85516304638689,76.3183464181451,57.965852016510546,73.96546491437743,52.182755772381356,103.17480312556938,99.23729137778803,99.49391941219324,88.1024403748273,91.20877150800794,98.04101182668404,67.68308503607086,90.91776504072239,125.02943653396187,110.53071971176159,59.766545826239614,64.27005523570055,76.58694405706498,109.86828477772829,170.2449999265764,112.97362524058437,93.40321193620699,109.42138730613866,112.93608812067114,101.58759766821933,82.60169489786514,59.44274556243175,164.85144827995902,81.68231142664855,97.09809472899043,94.8867219372658,83.32712643551318,67.79498506526865,104.23550258908911,97.77034315169402,84.36829973396407,87.59018209822378,76.20734872700926,128.0631094421809,85.8314627627888,98.40127031700352,92.309316972882,98.1072882104077,105.66380648074345,129.79614786271586,117.17525336008453,109.4548308664355,91.19890350218033,108.82077007630483,82.75481859082285,115.4263401481655,105.93719837715173,115.39653374343617,105.64582339117814,106.05658866850281,113.96946959602822,94.93029021339817,114.02210312040381,127.90637200702709,89.81091247727082,108.61878290608858,122.5015918263922,96.98783428863642,111.22517700592793,114.45090650580273,111.60197130875422,114.47624207668593
4,55.631286161655474,297.7397521326301,28.107116536564188,21.77154105707724,0.0,94.4671371430298,32.37529922641642,41.14608122288197,60.06662967072483,145.6517765082184,57.69826687171808,54.222135701206014,77.4728339484235,47.48431319920296,55.25432109799196,120.88821282490696,55.79928314951725,80.94078082153644,65.52526230393893,99.74186683634912,44.640340500493494,71.58212067269312,77.90378681424929,76.57682417024095,52.43128836868306,39.72404813208241,56.842237816609575,55.055971519899636,66.14597493423163,28.8277643947636,59.05116425609236,66.16199815604121,86.4351780237653,84.89546513212588,82.8039250277425,52.57413812893179,75.79505260899289,54.28664660853533,105.08586964953948,91.32381945582435,95.96374315333891,83.03035589469673,84.29139932401169,95.35218927743611,68.15423684555495,87.39588090980033,129.70104085935472,105.68367896700039,64.37421844185761,70.8,74.44165500578289,104.03384064812758,161.1997518608512,108.45754929925349,87.08708285388826,105.66475287436204,117.62040639276843,109.14229244431327,83.32490624057131,60.46023486557094,165.81314785022326,75.05997601918082,91.74987738411426,88.99151644960321,80.63132145760727,71.0644777649143,95.2,89.12373421261027,80.70941704658757,82.07338179946042,70.67927560466364,117.33780294517193,83.64831139957339,101.86662849039423,87.76679326487894,93.07545326239352,103.63802391014603,124.47907454668837,113.16377512260715,101.43155327608861,97.90423892763786,112.2139028819513,85.78088365131242,112.55771852698508,107.00789690485465,110.65423624968003,104.9525607119712,105.31856436545269,106.3721768133002,97.20987604148048,110.34056371072245,117.74565809404609,91.29074432821763,112.07158426648569,118.67872597900602,95.69033389010616,102.56237126743902,108.49428556380285,106.92520750505935,109.12749424411797
5,148.8825040090339,387.5776567347504,84.53407596939829,93.2311106873666,94.4671371430298,0.0,80.18753020264435,63.17151256697911,121.63732979640749,232.46281423057752,63.06353938687552,62.49927999585275,76.61696939973547,59.79832773581549,128.30884614865803,35.03483980268784,138.72620516686817,40.00362483575707,38.222506458891466,56.124860801609124,55.351964734777034,82.98216675888862,135.5457118465944,38.289554711435336,115.43465684100248,102.02960354720585,75.12096910982977,122.10257982532556,63.893739912451515,92.591360288096,59.65735495309862,69.90429171374244,62.2347169994369,159.7936168937921,48.66466890876789,87.37368024754365,47.793828053421294,110.07797236504676,42.93203931797324,74.87429465444065,81.67716939267667,53.760208332929665,81.13568881817667,53.1240058730514,57.586804043982156,62.01741690847822,54.27854087943042,63.96217632319901,92.85558680014897,76.33059674861713,148.6033646994576,71.31030781030186,245.99829267700213,67.62514325308302,85.97697366155661,67.4029672937327,57.57812084464028,68.426310729134,104.74330527532535,122.93494214420895,87.63583741826172,140.78934618784191,83.35562368550787,96.10020811631992,85.75902284891077,123.09362290549417,116.21170336932506,156.4517817092538,93.47732345333814,95.28987354383466,105.55680934927884,190.50994724685637,102.27003471203088,78.34851625908432,84.26749076601249,152.53576629761298,82.13257575408188,92.50491878813796,89.37650698030215,102.4605289855562,96.2318034747349,84.96728782302046,127.93811003762718,94.5122214319397,84.73611980731711,116.902352414312,87.24196238049669,137.1730294190516,157.12148166307495,112.63587350395966,100.94136912089117,178.26429816427068,128.81475070813903,99.23789598736967,100.63975357680484,136.49307674750395,155.06450270774417,111.44097092182929,166.11754874184726,118.53476283352492
6,75.4535618774886,309.13104017552166,9.060353193998566,38.680227507086876,32.37529922641642,80.18753020264435,0.0,26.46431559666715,47.7007337469771,153.03450591288228,29.95012520841941,45.19247725009108,46.65147371734359,24.43358344574123,50.76770627081748,111.26095451684746,61.74495930843262,56.720807469569756,51.4629964148999,71.22948827557306,36.345563690772494,43.17591921430278,66.25979172922293,58.39734583009745,40.68611556784452,28.39295687314021,29.040661149498646,48.19751030914356,44.96231755592676,37.274119707915304,37.08153179144573,49.29391443170242,60.11123023196248,85.16360725098485,66.40850849100588,31.182687504447077,58.7,49.591934828155274,84.09137886846665,65.7294454563554,67.15176840560493,62.91549888540979,57.87089078284522,77.39741597753765,54.58534601887214,64.73299004371728,116.24130074977654,83.3148246112299,57.899568219460846,63.87613012698875,77.07424991526028,80.13338879643116,168.68028930494518,86.36758651253373,63.30876716537765,85.44799588053543,104.86181383134664,104.5387966259417,68.6247768666682,71.36273537358277,145.53405099838318,73.84686858628469,70.85449879859429,69.0875531481612,65.08371532111546,71.98610977126073,75.48085850068215,88.5514539688649,66.22756223808936,69.3855892819251,65.19969325081216,119.9249765478401,73.22130837399725,95.6882960450232,80.131704087708,88.68686486735226,89.73717178516381,106.0912814513992,93.06105522720017,84.47508508430163,92.47680790338732,98.37174391053561,85.67403340569416,92.76831355586884,98.83223158464044,90.62030677502698,93.59145260118576,95.3674997050882,99.5859427831057,87.72684879784524,94.26218754092227,116.04464658052952,92.89004252340506,107.88123099038127,101.9811747333791,96.68588314743782,102.50385358609695,99.33403243601862,109.36708828527895,96.64496882921532
7,92.57126984113376,325.6918175207968,26.698501830627126,48.07286136688766,41.14608122288197,63.17151256697911,26.46431559666715,0.0,67.84541251993387,173.20461887605654,31.96075718752608,47.004680617998034,51.278065486131595,25.86426105652354,69.14072605924818,92.83404547901594,82.5794163215023,50.066056365565686,30.8441242378512,65.5975609302663,24.595934623429134,47.06378650300037,78.35815209663893,40.61046663115311,59.215200751158484,46.57252408878007,38.05837621339092,62.79617822765968,32.522146300636436,38.294124875756076,31.9631037291437,57.150765524181736,50.876713730350154,108.8845259896924,61.18896959420056,40.76076544914239,52.78721436105527,69.74553749165605,72.21107948230659,59.44274556243175,70.6713520459316,52.16742278472265,57.2157321022811,59.24052666882697,46.17358552246078,60.64189970639112,100.31031851210523,69.51575361024291,69.06113233939912,66.21208348934505,94.24096773696671,72.44611790841522,186.78104828916665,79.727285166372,62.740417595039965,70.91149413176964,93.9614814698023,91.96434091537871,82.56173447790447,78.08994813674805,134.70337783441067,87.960218280766,65.32564580622223,74.81370195358602,67.78060194480423,85.07855193878184,82.97252557322815,103.90591898443515,63.91251833561247,64.24515545938074,67.25890275643813,133.73241940531847,80.73685651547254,89.45395463589075,69.59748558676527,103.8,77.52573766175979,92.43614011846233,85.495263026673,81.33978116518387,91.851183988014,89.32054634853058,95.65646867828647,88.42307391173415,87.37900205426931,95.68782576691771,86.93928916203537,109.5673308974897,109.95653686798252,92.84373969202231,92.8247811739947,128.41121446353506,96.25487000666512,98.40447144312093,96.17712825822989,98.87385903260781,110.17095806064319,91.78349524832882,121.51543111885009,95.33105475132434
8,69.60201146518683,272.52185233481737,46.602682326235254,72.8834686331544,60.06662967072483,121.63732979640749,47.7007337469771,67.84541251993387,0.0,115.63234841513858,59.970742866834655,89.65734771896835,61.30611714992232,64.69899535541491,20.72293415518179,154.06219523296429,55.537014683902484,91.99788041036598,91.84965977073622,97.0877953194942,79.82455762483121,53.27288240746881,36.75595189897821,99.2482241654731,22.835060761907336,42.89522117905443,58.04687760767154,32.19254572102057,72.00479150723234,62.172662802875024,71.65640236573422,78.87464738431481,87.24356709809612,59.3703629768254,106.68219157853855,52.38740306600433,95.95566684672667,60.74076061426956,120.48003984063087,82.1488892195141,81.21231433717426,92.06758387184928,72.21246429806976,111.17751571248569,91.7442096265481,90.2465511806407,157.28687167084226,109.36836837038395,82.1488892195141,97.81124679708363,67.95851675838725,100.09715280666079,132.3788502745057,108.33946649305598,77.24868930926918,113.32890187414682,143.1284737569712,146.71209902390464,79.64571551565093,87.40160181598505,175.2541012358912,62.625873247404705,89.91351400095539,77.17570861352684,84.71841594364238,83.74580586512974,68.90166906541523,67.22678037806064,86.02214831076937,88.0933595681309,78.99848099805465,90.38451194756765,86.64548459094681,128.9690272895008,106.12638691673244,74.19865227886555,117.80169778063473,127.50466658126675,112.74058719023952,93.7611859993249,122.7828978319049,130.31945365140234,97.95488757586321,111.13793231835834,130.7290709827007,93.8038378745774,119.91430273324363,94.09569596958194,84.83772745659799,105.02837711780563,109.39579516599348,91.55566612722558,108.62780491200216,139.97299739592634,119.37771986430299,108.08811220481186,92.96580016328585,114.91392430858846,99.45350672550465,106.14617279958803
9,98.9876760006012,161.25991442388897,149.2303253363739,153.87150483439095,145.6517765082184,232.46281423057752,153.03450591288228,173.20461887605654,115.63234841513858,0.0,173.90011500858762,186.55830187906406,175.41949720598336,174.08319850002758,106.87843561729373,262.6399817240322,103.99923076638596,204.67488854278142,200.5687911914513,211.15340395077698,182.61697620977083,166.51858755105988,115.63667238380738,208.00771620302936,121.87288459702593,136.27340166004515,166.32197690022807,118.14634992245846,182.44519725111977,151.132392292321,180.77046218893173,181.3942942873342,198.15902704646084,88.08722949440515,210.90663811269667,155.35765188750761,202.72742784339766,140.49555153100044,230.8007798946962,192.8730152198591,190.01315743916263,202.5536965843872,181.07998232825184,219.0342438980718,194.79794660108715,200.0,264.50754242554217,219.2509977172282,169.4815624190431,190.62266392011207,107.87882090568102,210.0357112493016,45.75193984958452,218.26360209618093,182.08668265416887,220.3156826011258,247.58667169296493,243.02263269086689,167.6872088145068,147.94850455479434,286.3187733977638,117.52803920767163,192.60841103129428,176.461355542793,182.63594936375478,148.70628769490548,160.85707942145413,106.61613386350116,179.3033463156781,180.4494389018708,162.58585424322746,87.79271040354091,174.5307995741726,223.47798549297872,200.52104627694322,120.0541544470661,215.85180101171267,228.61977167340535,213.7942936563088,188.9503638525208,207.8749624173147,226.14101795118904,161.22109043174223,209.36570874906903,224.71593178944835,182.74090948662808,215.06510642128816,160.44949361091795,132.75918047351755,184.80248916072532,203.50675664458907,115.4296322440646,171.92800818947447,226.4729564429272,214.94883112033895,167.3349933516597,139.8211715013145,200.55475561551762,131.6185397275019,189.3050712474444
